text,label,filename
"Invoice no: 92059706

Date of issue:

Seller:

Archer, Davis and Hudson
089 Heath Point Suite 115
New David, IL 52837

Tax Id: 963-96-1538
IBAN: GB1ORHGR66287471350836

ITEMS

No. Description

1. Working - Super Nintendo SNES
Original System Console w/
Mario World!

2. Sony PlayStation 5 Console -
PS5- PRESALE- Disc Version Pre
Order Confirmed

3: Nintendo Wii Console Mario Kart

Controller Wii Fit 2 Board
Remotes Game BUNDLE

SUMMARY

Total

Qty

4,00

3,00

3,00

VAT [%]

10%

04/28/2017

Client:

Barton, Decker and Ferguson
731 Clark Fords
Johnbury, HI 95582

Tax Id: 946-82-6210

UM Net price Net worth VAT [%]
each 85,00 340,00 10%
each 849,99 2 549,97 10%
each 199,97 599,91 10%

Net worth VAT
3 489,88 348,99
$ 3 489,88 $ 348,99

Gross
worth

374,00

2 804,97

659,90

Gross worth
3 838,87

$ 3 838,87
",invoice,batch1-0151.jpg
"Invoice no: 47486295

Date of issue:

Seller:

Small Inc
920 Sarah Village
North Yolanda, PA 13045

Tax Id: 944-82-1551
IBAN: GB21QKNQ69324663047136

ITEMS
No. Description Qty
1. Day Trading Joe Ross New Hard 5,00

cover English edition

2: A TIME FOR MERCY by John 3,00
Grisham

Be That Quail Robert 2,00

4. Beverley Nichols : A Life by 3,00
Bryan Connon 2005 Hardcover
New

Se Pictures From a Distant 2,00

Country: Seeing America
Through Old Paper Money

6. Introduction to Thematic 3,00
Cartography
Tq. Rebecca to the Rescue 4,00

(American Girl (Quality))

SUMMARY

VAT [%]
10%

Total

05/24/2021

UM

eacn

eacn

eacn

eacn

eacn

eacn

eacn

Client:
Curtis-Wiggins

080 Palmer Field
New Traci, WA 03606

Tax Id: 937-71-6184

Net price

125,00

2,69

4,89

35,95

13,84

8,99

4,89

Net worth
824,91

$ 824,91

Net worth

625,00

8,07

9,78

107,85

27,68

26,97

19,56

VAT [%]

10%

10%

10%

10%

10%

10%

10%

VAT

82,49

$ 82,49

Gross

worth

687,50

8,88

10,76

118,64

30,45

29,67

21,52

Gross worth

907,40

$ 907,40
",invoice,batch1-0186.jpg
"Invoice no: 50846623

Date of issue:

Seller:

Hood, Andrade and Kim
718 Scott Garden Suite 242
Jeffreyfort, WV 11633

Tax Id: 942-96-6092
IBAN: GB72QPXT15450103985559

ITEMS

No. Description

1. Sony PlayStation 3 12 GB
Charcoal Black Console (Used)

SUMMARY

Total

01/30/2016

Client:

Browning Ltd
0907 Lewis Centers Apt. 160
Lake Jessica, NV 38156

Tax Id: 982-92-5280

Qty UM Net price Net worth VAT [%] Gross
worth

1,00 each 109,99 109,99 10% 120,99
VAT [%] Net worth VAT Gross worth
10% 109,99 11,00 120,99

$ 109,99 $ 11,00 $ 120,99
",invoice,batch1-0192.jpg
"Invoice no: 56908352

Date of issue:

Seller:

Lozano, Wang and Smith
8162 Dunn Radial
Lauraland, ID 83827

Tax Id: 914-76-8473
IBAN: GB68RRBM34982962207975

ITEMS

No. Description

1. Rage By Bob Woodward -
Donald Trump NEW
HARDCOVER Sept 2020

2. Spectacular Ireland Coffee
Table Book - very large

3: The Complete Life's Little
Instruction Book by Brown, H.
Jackson, Jr.

SUMMARY

Total

Qty

5,00

4,00

4,00

VAT [%]

10%

01/11/2015

Client:

UM

each

each

each

Evans, Curtis and Salinas
13078 Mora Garden
Morseberg, WV 48959

Tax Id: 904-76-9217

Net price Net worth VAT [%]
22,93 114,65 10%
10,00 40,00 10%

4,09 16,36 10%
Net worth VAT
171,01 17,10
$ 171,01 $ 17,10

Gross
worth

126,12

44,00

18,00

Gross worth
188,11

$ 188,11
",invoice,batch1-0019.jpg
"Invoice no: 20434959

Date of issue:

Seller:

Garrett, Gonzales and Hurley
683 Savannah Fords Apt. 092

West Jamesport, CT 37732

Tax Id: 932-75-6582

IBAN: GB35IHYS72111215388563

ITEMS

No. Description

1. Wine Things Unlimited - Tipsy
Wine Elf - Pewter Wine Bottle

Stopper/Cork

SUMMARY

Total

Qty

3,00

VAT [%]

10%

UM

each

12/20/2011

Client:

Holloway, Stanton and Dunn
49479 James Canyon Apt. 672
Port Stephaniehaven, AK 61071

Tax Id: 940-95-1310

Net price Net worth VAT [%]

8,99 26,97 10%
Net worth VAT
26,97 2,70
$ 26,97 $ 2,70

Gross
worth

29,67

Gross worth
29,67

$ 29,67
",invoice,batch1-0031.jpg
"Invoice no: 22083742

Date of issue:

Seller:

Smith, Schaefer and Gonzalez
Unit 1154 Box 8683

DPO AE 34629

Tax Id: 902-72-8574
IBAN: GB62IACN00896958403438

ITEMS
No.

Description

1. YILONG 4'x6' All over
Handmade Carpet Dining Room
Hand Knotted Silk Rugs 082B

SUMMARY

Total

Qty

2,00

VAT [%]

10%

UM

each

03/01/2014

Client:

Smith-Petersen
05025 Mary Fall
Mackside, OR 70036

Tax Id: 934-70-6847

Net price Net worth VAT [%]
3 600,00 7 200,00 10%
Net worth VAT

7 200,00 720,00

$ 7 200,00 $ 720,00

Gross
worth

7 920,00

Gross worth
7 920,00

$ 7 920,00
",invoice,batch1-0025.jpg
"Invoice no: 48765740

Date of issue:

Seller:

Avila Inc
1657 Bruce Lakes Suite 192
North Debbieside, HI 45108

Tax Id: 976-81-7379
IBAN: GB18PZUY85453075246074

ITEMS

No. Description Qty

ils J.Crew Collection Black & White 1,00
sweater Dress sz S

2: DESIGNER MICHAEL KORS 5,00
DRESS SIZE S

Bh PAS DE CALAIS DRESS WOMENS 5,00
SIZE 36

4. Boden black blue floral short 4,00

sleeve dress size 6

Se Lulus Women's Black Bell 2,00
Sleeve Floral Swing Dress Size S

6. Coolibar Sun Protection Tunic 3,00
Dress Cover Up Size Small S
Pink Pattern UPF 50

de R&M; RICHARDS WOMAN’S 4,00

BLUE PRINT LONG DRESS WITH
SHRUG JACKET SIZE 18W NWT

SUMMARY

VAT [%]
10%

Total

06/22/2017

UM

eacn

eacn

eacn

eacn

eacn

eacn

eacn

Client:

Bowman-Davis
68333 Laura Orchard
West Kathleen, IN 30289

Tax Id: 997-81-1880

Net price Net worth VAT [%]
30,00 30,00 10%
20,00 100,00 10%

9,95 49,75 10%
36,99 147,96 10%
22,95 45,90 10%
26,99 80,97 10%
29,99 119,96 10%

Net worth VAT
574,54 57,45
$ 574,54 $ 57,45

Gross

worth

33,00

110,00

54,73

162,76

50,49

89,07

131,96

Gross worth

631,99

$ 631,99
",invoice,batch1-0233.jpg
"Invoice no: 13886485

Date of issue:

Seller:

Chan-Becker
575 Nicole Crest Apt. 126
North Kimberly, NJ 55703

Tax Id: 925-81-8845
IBAN: GB63IDWT62763379585102

ITEMS
No. Description Qty
ils 1 Set of Mini Cute Resin Micro 1,00
Landscape Plants Decoration for
Home
2. 6'x3' Green Marble Decorative 2,00
Marquetry Dining Table
Pietradure Inlay Gems Decor
a 12"" White Marble Side Coffee 1,00
Table Top Jasper Elephant Inlay
Garden Decor W026
4. 6'x3' Black Marble Dining 3,00
Center Table Top Marquetry
Inlay Outdoor Decor H3420A
Sy 7'x4' Collectible Marble Green 1,00
Dining Table Top Floral Inlay
Design Decor E997
SUMMARY
VAT [%]

10%

Total

11/24/2013

Client:

Mitchell LLC
10199 Heidi Villages Suite 303
Patrickchester, OK 35545

Tax Id: 975-98-5531

UM Net price Net worth VAT [%]
each 521 5,21 10%
each 5 477,24 10 954,48 10%
each 247,78 247,78 10%
each 5 756,72 17 270,16 10%
each 13 536,06 13 536,06 10%

Net worth VAT

42 013,69 4 201,37

$ 42 013,69 $ 4 201,37

Gross
worth

5,73

12 049,93

272,56

18 997,18

14 889,67

Gross worth

46 215,06

$ 46 215,06
",invoice,batch1-0227.jpg
"Invoice no: 67300087

Date of issue:

Seller:

Dean LLC
941 Melissa Oval
South Vincent, CA 57024

Tax Id: 956-91-4420
IBAN: GB91KMZH01348790332435

ITEMS
No. Description Qty
ils Yilong 5'x7.3' Hand Knotted Silk 2,00

Rug Home Decor Traditional
Raindrop Carpet 1549

2. Yilong 5'x7.5' Hand Knotted Silk 5,00
Area Rug Medium Size Classic
Floor Carpets 0186

a Garden Flower Carpet Quilted 3,00
Bedroom Floor Princess Tapis
Lace Rug Carpets

4. Double Dorje Carpet Tibetan 2,00
Rug Handwoven by Artisans in
Nepal

Se Indian Rectangular Beautifully 1,00

Made Chindi Rag Rug Floor
Carpet Ethnic Mat

6. Fluffy Floor Mat Anti-Skid 3,00

Shaggy Area Rugs Dining Living
Room Carpet Home Decor

SUMMARY

VAT [%]
10%

Total

03/16/2018

UM

eacn

eacn

eacn

eacn

eacn

eacn

Client:

Barrett-Harris
944 Sanchez Ford Suite 076
Port Angelabury, IL 45043

Tax Id: 965-88-7659

Net price Net worth VAT [%]
2 800,00 5 600,00 10%
2 800,00 14 000,00 10%

45,50 136,50 10%
297,00 594,00 10%
29,99 29,99 10%
3,89 11,67 10%
Net worth VAT
20 372,16 2 037,22

$ 20 372,16 $ 2 037,22

Gross
worth

6 160,00

15 400,00

150,15

653,40

32,99

12,84

Gross worth

22 409,38

$ 22 409,38
",invoice,batch1-0226.jpg
"Invoice no: 51594396

Date of issue:

Seller:

Ford Ltd
22451 Wendy Cove
North Robertport, UT 20799

Tax Id: 964-91-5215

IBAN: GB50DBSQ68956830985608

ITEMS

No.

Description

3D Stones Florals Corridor
Carpet Doorway Mat Soft
Antislip Living Room Area Rug

Happy Christmas Home
Decoration Rug Mat Carpet
Bedroom Rugs Bedside Area
Rug New

Checkered Modern Kashkoli
Oriental Area Rug Foyer
Hand-knotted Wool Carpet 4'x6'

YILONG 1.2x1.7' 300L
Handmade Tree of Life Silk
Carpet Home Tapestry LH693A

Pittsburgh Steelers Anti-Skid
Area Rug Floor Mat Soft Carpet
Living Room Bedroom

handmade carpet rug vtg
moroccan boucherouite wollen
9.4*3.5 / 288cm*107cm

3D Bottomless Hole Optical
Illusion Area Rug Carpet Sofa
Door Mats Non-slip Home

SUMMARY

Total

Qty

5,00

1,00

3,00

5,00

5,00

5,00

1,00

VAT [%]

10%

12/10/2016

UM

eacn

eacn

eacn

eacn

eacn

eacn

eacn

Client:

Duffy-Lawrence

5965 Jacqueline Ports Suite 673
Brookston, NE 34614

Tax Id: 946-76-4428

Net price

Arey al)

60,32

806,00

188,00

18,04

289,99

13,76

Net worth
5 048,18

$5 048,18

Net worth

75,95

60,32

2 418,00

940,00

90,20

1 449,95

13,76

VAT [%]

10%

10%

10%

10%

10%

10%

10%

VAT

504,82

$ 504,82

Gross
worth

83,55

66,35

2 659,80

1 034,00

99,22

1594,95

15,14

Gross worth

5 553,00

$ 5 553,00
",invoice,batch1-0232.jpg
"Invoice no: 65028137

Date of issue:

Seller:

Johnson, Barrett and King
2008 Thomas Square
Sanchezmouth, AK 49318

Tax Id: 944-72-9866
IBAN: GB10AMVD30795287137531

ITEMS

No. Description

1. Fast Dell Optiplex Windows 10
Desktop Computer Tower PC
Core i3 3.1GHz 4GB 320GB

SUMMARY

VAT [%]

Total

01/03/2014

Client:

Townsend-Mitchell
0681 Thomas Field
Michaelshire, FL 64856

Tax Id: 988-84-2952

Net price Net worth VAT [%]

each 89,95 89,95 10%
Net worth VAT
89,95 9,00
$ 89,95 $ 9,00

Gross
worth

98,95

Gross worth
98,95

$ 98,95
",invoice,batch1-0024.jpg
"Invoice no: 58379529

Date of issue:

Seller:

Dalton, Chambers and Howard
970 Robert Via Apt. 832
Daviston, UT 17011

Tax Id: 944-77-4530
IBAN: GBO3KMWL18203008008726

ITEMS

No. Description

ils AMD Custom Ryzen 5 Quad
Core Gaming PC 4.2GHZ
Computer 8GB 1TB AM4 DDR4
Vega 11

2: W5 Pro Mini Pocket PC Windows
10 Computer Stick Intel Z8350
Quad Core

3: Dell Desktop Computer]16GB

2TB HD OR 512GB SSD Quad
Core i5QWindows 10 22"" LCD

SUMMARY

Total

Qty

4,00

2,00

1,00

VAT [%]

10%

05/31/2011

UM

each

each

each

Client:

Tanner Inc

86727 Henderson Summit Suite 008

Port Davidland, ME 56702

Tax Id: 913-94-1721

Net price Net worth VAT [%] Gross
worth

574,99 2 299,96 10% 2 529,96
119,00 238,00 10% 261,80
129,95 129,95 10% 142,94
Net worth VAT Gross worth

2 667,91 266,79 2 934,70

$ 2 667,91 $ 266,79 $ 2 934,70
",invoice,batch1-0030.jpg
"Invoice no: 36187296

Date of issue:

Seller:

Lopez, Murray and Johnston
62820 White Glen
Emilyshire, IN 44602

Tax Id: 951-73-0229
IBAN: GB480UAZ93098629612648

ITEMS
No. Description Qty
ils Nike Kids KD Trey 5 / Nike Black 5,00
Size 4.5aY
2: Lego Star Wars Minifigures 1,00

Stormtrooper Darth Vader Yoda
Obi Van Mandalorian New

Se Nike Air Jordan 1 Mid Obsidian 5,00
640735-174 Toddler Kids
Children Size 8C Blue

4. Oomphies Boys Ankle Boots 4,00
Shoes Gray Green Kids Size 2
EUC
5: Jordan 10 Retro Fusion Red Size 3,00
6Y
6. Jordan Hydro 2 (TD)-Child Size 1,00
10c
SUMMARY
VAT [%]
10%
Total

01/05/2017

UM

eacn

eacn

eacn

eacn

eacn

eacn

Client:
White Ltd

58435 Kline Wall

Port Stacey, NM

41817

Tax Id: 966-84-8472

Net price

22,00

2,98

24,99

11,99

60,00

5,75

Net worth
471,64

$ 471,64

Net worth

110,00

2,98

124,95

47,96

180,00

5,75

VAT [%]

10%

10%

10%

10%

10%

10%

VAT

47,16

$ 47,16

Gross
worth

121,00

3,28

137,44

52,76

198,00

6,33

Gross worth

518,80

$ 518,80
",invoice,batch1-0018.jpg
"Invoice no: 99935945

Date of issue:

Seller:

Fox-Reeves
83481 Tracy Neck
Lake Eddieburgh, LA 08023

Tax Id: 983-82-7590
IBAN: GBO8EMXZ19805313285067

ITEMS
No. Description Qty
ils Sitting Deer Wine Bottle Holder 4,00

Decoration New

2. Press Wine 20L Fruit Cider 3,00
Apple Crusher Juice Grape
Stainless Maker Grapes New

Se Brand new Cuisinart CWO-25 3,00
Electric Wine Opener, Stainless
Steel

4. Outdoor Wine Glass Beer Holder 3,00

To Armrest With Attachments
Red Wine Base _yoxq

5: NEW Oak Barrel Wooden Barrel 4,00

for Storage Aging Wine Whiskey
Spirits Wine Barrel

SUMMARY

VAT [%]
10%

Total

03/19/2014

UM

eacn

eacn

eacn

eacn

eacn

Client:

Myers PLC
80956 Bob Mission
Michelleside, DC 87406

Tax Id: 907-98-7397

Net price Net worth VAT [%]
30,88 123,52 10%
299,00 897,00 10%
20,00 60,00 10%
11,44 34,32 10%
27,90 111,60 10%

Net worth VAT

1 226,44 122,64

$1 226,44 $ 122,64

Gross
worth

135,87

986,70

66,00

37,75

122,76

Gross worth
1 349,08

$ 1 349,08
",invoice,batch1-0193.jpg
"Invoice no: 72591450

Date of issue:

Seller:

Bishop, Kelley and Wright
058 Sullivan Village
North Isabella, ND 69747

Tax Id: 956-72-8059
IBAN: GB63MUDA41776263491543

ITEMS
No. Description Qty
1. Dell Optiplex Desktop Computer 5,00

with Dual 19"" LCD Monitors
Windows 10 Pro

2. Fast Dell Optiplex Windows 10 3,00
Pro Desktop Computer Dual
Core 6GB 160GB DVD WIFI

a HP ProDesk 400 G5 Mini 5,00
Desktop Computer i5-9500T
8GB 256GB SSD W10P

4. custom gaming computer 2,00

Se FAST Dell Optiplex Windows 10 3,00
Desktop Computer Tower C2D
4GB DVD WiFi 17"" LCD

6. AMD Dual Core 3.9Ghz 4GB 3,00
DDR3 500GB WiFi Windows 10
office Desktop PC Computer

de Custom Build Dell Optiplex 9020 3,00

MT i5-4570 3.20GHz Desktop
Computer PC

SUMMARY

VAT [%]
10%

Total

05/13/2012

UM

eacl

eac

eac

eac

eac

eac

eac

h

Client:

Allen, Murray and Carroll
87328 Arnold Crossroad Suite 206
South Amy, MS 29781

Tax Id: 902-99-1117

Net price Net worth VAT [%]

149,95 749,75 10%
119,95 359,85 10%
200,50 1 002,50 10%
450,00 900,00 10%
124,95 374,85 10%
249,99 749,97 10%
221,99 665,97 10%
Net worth VAT

4 802,89 480,29

$ 4 802,89 $ 480,29

Gross
worth

824,73

395,84

1102,75

990,00

412,34

824,97

(32,57

Gross worth

5 283,18

$5 283,18
",invoice,batch1-0187.jpg
"Invoice no: 24826419

Date of issue:

Seller:

Herrera PLC
602 Andrea Lane
Hernandezmouth, CO 79280

Tax Id: 957-99-2175
IBAN: GBO6EAIP42799035402346

ITEMS
No. Description Qty
ils NIB Corkit Wine Cork & Bottle 1,00

Display Holder Industrial
Steampunk Modern Art NEW

SUMMARY

VAT [%]
10%

Total

each

08/12/2018

Client:

Vincent-Crawford
133 Kelly Garden
East James, NE 94919

Tax Id: 903-91-0165

UM Net price Net worth VAT [%]
14,95 14,95 10%

Net worth VAT

14,95 1,50

$ 14,95 $ 1,50

Gross
worth

16,45

Gross worth
16,45

$ 16,45
",invoice,batch1-0150.jpg
"Invoice no: 79990560

Date of issue:

Seller:

Stephens, Lopez and Ramirez
194 Renee Row Suite 634
North Jenniferview, OH 77470

Tax Id: 990-84-7001
IBAN: GBO2HFQY37565201001373

ITEMS

No. Description

1. Diane Von Furstenberg Wrap
Red Black Classic Dress Size 14

2: NWOT Italian Dress Grey Black
Size XS Made in Italy

Sh MARC JACOBS IVORY COTTON
SHORT SLEEVE BEIGE SILK
OVERLAY DRESS SMALL

SUMMARY

Total

Qty

3,00

3,00

3,00

VAT [%]

10%

05/09/2016

Client:

Sosa-Jackson
0258 Chen Expressway Apt. 645
Sanfordbury, SC 04439

Tax Id: 975-88-1154

UM Net price Net worth VAT [%]
each 65,00 195,00 10%
each 44,99 134,97 10%
each 15,99 47,97 10%

Net worth VAT
377,94 37,79
$ 377,94 $ 37,79

Gross
worth

214,50

148,47

B27

Gross worth
415,73

$ 415,73
",invoice,batch1-0144.jpg
"Invoice no: 49153414

Date of issue:

Seller:

Ingram-Mcclain
9253 Linda Harbors
Port Christopherport, TN 98361

Tax Id: 909-91-4832
IBAN: GB13TOXN01473004117176

ITEMS
No. Description Qty
ils 60 Inches Marble Dinning Table 4,00

Top Inlay Work Lawn Table with
Multi Color Stones

2. 6'x3' Black Marble Dining 2,00
Center Table Top Marquetry
Inlay Outdoor Decor H3420A

3: New Design|Glass 4,00
Sidetable|Handcrafted
Glasscone

4. 36 Inches Marble Dinning Table 4,00

Top Hand Inlaid Office Table
with Multi Gemstones

Sy 12"" Marble Coffee Table Top 2,00
Multi Stone Peacock & Floral
Inlay Home Decors W364

SUMMARY

VAT [%]
10%

Total

03/25/2019

UM

eacn

eacn

eacn

eacn

eacn

Client:

Owen Inc

82599 David Ridge
Cindyburgh, MN 86421

Tax Id: 959-77-8164

Net price

5 756,00

5 756,72

1 600,00

1 451,25

264,27

Net worth
47 270,98

$ 47 270,98

Net worth VAT [%]
23 024,00 10%
11 513,44 10%

6 400,00 10%
5 805,00 10%
528,54 10%
VAT
4 727,10
$4727,10

Gross
worth

25 326,40

12 664,78

7 040,00

6 385,50

581,39

Gross worth

51 998,08

$ 51 998,08
",invoice,batch1-0178.jpg
"Invoice no: 84423800

Date of issue:

Seller:

Reyes, Fox and Martinez
8258 Lang Trail Apt. 792
Port Jasonhaven, NJ 07777

Tax Id: 913-91-4093
IBAN: GBO6YQKI12270767261206

ITEMS
No. Description Qty
1. PUMA RS DREAMER SUPER 2,00
MARIO 64 NINTENDO Little Kids
US 2.5
2. kid shoes 4,00
Bh Newborn Infant Baby Girl Boy 5,00

Kid Winter Warm Coat Knit
Outwear Hooded Jumpsuit

4. 5 YOUTH Boys Big Kids Nike 3,00
Jordan 6-17-23 Basketball White
red Black 428818 100

Sy PUMA Boys Youth Universal FG 5,00
Jr Soccer Cleats 5 White High
Risk Red Black 5Y

SUMMARY

VAT [%]
10%

Total

10/11/2019

UM

eacl

eac

eac

eac

eac

h

Client:
Morgan Ltd

316 Alexander Run Apt. 930
South Danabury, WV 35900

Tax Id: 945-98-2210

Net price

125,00

50,00

22,69

89,99

19,99

Net worth
933,37

$ 933,37

Net worth VAT [%] Gross
worth

250,00 10% 275,00
200,00 10% 220,00
113,45 10% 124,80
269,97 10% 296,97
99,95 10% 109,94

VAT Gross worth

93,34 1 026,71

$ 93,34 $1 026,71
",invoice,batch1-0391.jpg
"Invoice no: 45141161

Date of issue:

Seller:

Webster-Pierce
584 Howell Gateway Apt. 071
Christinaport, DE 37391

Tax Id: 924-70-3297
IBAN: GBO4QTVN37160669532304

ITEMS
No. Description Qty
ils 24"" Sale Online Coffee Top 2,00

Table Marquetry Inlay Floral
Design Christmas Gift

2. 18"" Black Marble Coffee Table 4,00
Top Mother of Pearl Inlay
Furniture Decors H1883B
a Used t shirt Blue 5,00
4. 12"" White Marble Coffee Table 2,00

Top Malachite Precious Inlay
Decor Furniture W534

SUMMARY

VAT [%]
10%

Total

11/18/2011

UM

eacn

eacn

eacn

eacn

Client:

Carter, Kelley and Scott
10615 Parker Squares Suite 427
Waltershaven, TN 05191

Tax Id: 929-73-2229

Net price

1 188,00

377,65

60,00

295,73

Net worth
4 778,06

$ 4 778,06

Net worth VAT [%]
2 376,00 10%
1 510,60 10%
300,00 10%
591,46 10%
VAT
477,81
$ 477,81

Gross
worth

2 613,60

1 661,66

330,00

650,61

Gross worth

5 255,87

$5 255,87
",invoice,batch1-0385.jpg
"Invoice no: 50554106

Date of issue: 12/17/2012

Seller: Client:

Fernandez LLC Brown-Carr

Unit 8218 Box 9086 98591 Harris Islands

DPO AP 82804 South Marthamouth, KY 68885
Tax Id: 984-86-2338 Tax Id: 906-94-4177

IBAN: GB21QVKP16311519636055

ITEMS
No. Description Qty UM Net price Net worth VAT [%] Gross
worth
ils Yilong 1'x1.5' 400Lines Area 4,00 each 540,00 2 160,00 10% 2 376,00
Rug High Density Hand knotted
Silk Carpet 221H
2. Semi Antique Classic Ivory 1,00 each 843,65 843,65 10% 928,02
9'5X12'6 Handmade Living
Room Oriental Rug Carpet
a Galaxy Butterfly Area Rugs 4,00 each 13,69 54,76 10% 60,24
Children Bedroom Non-Slip
Doormat Floor Mat Carpet
4. 3X5 Ft Cotton Chindi Rug Dining 2,00 each 17,85 35,70 10% 39,27
Room Carpet Floor Mat
Handwoven Area Rug Throw
DE YILONG 5'x7.5' Handknotted 5,00 each 2 800,00 14 000,00 10% 15 400,00
Silk Carpet Whirlwind Home
Decor Classic Rug 0807
6. European Colour Sunflower 4,00 each 13,66 54,64 10% 60,10
Pattern Mats Hallway Carpets
Doormat Bedroom Area Rugs
SUMMARY
VAT [%] Net worth VAT Gross worth
10% 17 148,75 1 714,88 18 863,63

Total $17 148,75 $1714,88 $ 18 863,63
",invoice,batch1-0352.jpg
"Invoice no: 35014787

Date of issue: 01/17/2012

Seller: Client:

Rich, Bentley and Schmidt Avila and Sons

2436 Hammond Shores 571 Robinson Creek

Port Ashley, ND 99052 North Deborahview, CT 06884
Tax Id: 976-73-4628 Tax Id: 934-81-8590

IBAN: GB40HHVJ53610108173643

ITEMS
No. Description Qty UM Net price Net worth VAT [%] Gross
worth
ils Set Of 2 Etched “ Hers” and 4,00 each 4,00 16,00 10% 17,60
“Hers Too” Wine Glasses
2. Galvanized Metal Wine Caddy 2,00 each 34,95 69,90 10% 76,89
3. European Style Wine Rack 5,00 each 7,67 38,35 10% 42,19
Plastic Water Bottle Display Mat
Wine Holder Organizer
4. One Pebbled Confetti Glass 2,00 each 8,99 17,98 10% 19,78
Wine Water Goblet 12 oz 8"" tall
SUMMARY
VAT [%] Net worth VAT Gross worth
10% 142,23 14,22 156,45

Total $ 142,23 $ 14,22 $ 156,45
",invoice,batch1-0420.jpg
"Invoice no: 49380136

Date of issue:

Seller:

Moran, Harris and Smith
2862 Ross Center Suite 610
Colleenbury, OR 84362

Tax Id: 907-77-8712
IBAN: GB150SEB06072784402384

ITEMS
No. Description Qty
1. 100pcs Heat Shrink Capsules 2,00

PVC Wine Bottle Caps
Shrinkable Seal Film Covers
3cm

2. Champagne Glass Holder 5,00
Storage Bar Accessory with
Shelf Wall Mount Wine Holder

Se 2 Wine Glasses 80z 7"" inches 3,00
tall drinks for two Good
condition (fast shipper)

4. Wine Opener Accessories Gift 4,00

Tools Set with Waiters
Corkscrew Opener 5 Piece*

SUMMARY

VAT [%]
10%

Total

02/21/2019

UM

eacn

eacn

eacn

eacn

Client:

Hughes-Raymond
478 Shawn Bridge

South Susanborough, UT 84890

Tax Id: 934-84-4841

Net price

2,15

19,99

5,00

11,71

Net worth
173,29

$ 173,29

Net worth VAT [%]

11,50

99,95

15,00

46,84

VAT
17,33

$ 17,33

10%

10%

10%

10%

Gross
worth

12,65

109,94

16,50

51,52

Gross worth

190,62

$ 190,62
",invoice,batch1-0346.jpg
"Invoice no: 28618390

Date of issue: 08/09/2014
Seller: Client:
Vance Inc Brown, Smith and Blevins
430 Perez Radial Apt. 467 1897 Michele Key Apt. 753
South Anthony, FL 10782 New Samanthaville, WA 50514
Tax Id: 948-84-5768 Tax Id: 938-995-2146
IBAN: GBO5TNVQ52119718006120
ITEMS
No. Description Qty UM Net price Net worth VAT [%] Gross
worth
1. The WORLD of ART Time Life 3,00 each 50,00 150,00 10% 165,00
Books~CompleteSet of 24 +
American Modern Art
2. Little Women by Louisa May 4,00 each 14,77 59,08 10% 64,99
Alcott Illustrated Brand New
Collectible Hardcover
a The Ultimate Guide to U.S. Army 4,00 each 22,37 89,48 10% 98,43
Survival: Skills, Tactics, and
Techniques (Paper
SUMMARY
VAT [%] Net worth VAT Gross worth
10% 298,56 29,86 328,42

Total $ 298,56 $ 29,86 $ 328,42
",invoice,batch1-0408.jpg
"Invoice no: 79064100

Date of issue: 05/25/2018
Seller: Client:
Love Inc Brown and Sons

1195 Hayes Parkways
New Justinshire, NY 24322

Tax Id: 960-75-3286
IBAN: GB43DZUR91203484671992

ITEMS
No. Description Qty UM
ils Rickshaw Decoration Gift Wine 1,00 each

Rack Retro Holder Bar Home
Ornaments Vintage Iron

2. New without boxes heavy duty 1,00 each
plastic wine glasses lot of 16

SUMMARY
VAT [%]
10%

Total

074 Davis Circle Apt. 374
New Susanmouth, KS 25871

Tax Id: 992-88-6386

Net price Net worth VAT [%]
71,49 71,49 10%
12,95 12,95 10%

Net worth VAT
84,44 8,44
$ 84,44 $ 8,44

Gross
worth

78,64

14,24

Gross worth
92,88

$ 92,88
",invoice,batch1-0342.jpg
"Invoice no: 18531177

Date of issue:

Seller:

Adkins, Campbell and Butler
PSC 8125, Box 9401
APO AA 65326

Tax Id: 948-87-7876

IBAN: GB66GZAK5 7253283036257

ITEMS
No. Description
1 Toddler Car Rain boots 5
2. Skechers Kids' Snap Sprints
Sneaker Size 4 Blue/Black
975461
Sh Skechers Blue Athletic Shoes
Kids Size 2 EUC
4. Joma Youth Boy Supercopa 201
Soccer Cleats 4.5 Negro Verde
Multitaco Black Green
SUMMARY

Total

Qty

3,00

4,00

3,00

2,00

VAT [%]

10%

04/30/2015

UM

each

each

each

each

Client:

Bird, Bates and Johnston
970 Rowe Street
Kristieton, CO 20645

Tax Id: 910-92-9312

Net price

9,00

29,99

11,99

19,99

Net worth
222,91

$ 222,91

Net worth VAT [%]

27,00 10%
119,96 10%
35,97 10%
39,98 10%

VAT

22,29

$ 22,29

Gross
worth

29,70

131,96

39,57

43,98

Gross worth
245,20

$ 245,20
",invoice,batch1-0424.jpg
